player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position,player_cluster
Thalente Mbatha,South Africa,South Africa,MF,26,2000,Orlando Pirates,4,2,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.38,0.35,0.0,0.0,65.0,72.2,90.0,2,2,40.0,0,1.0,2.0,3.0,-1.0,-0.35,0.55,0.0,4.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.34615384615384615,1.7307692307692308,0.6923076923076923,1.3846153846153846,1.3846153846153846,0.0,MF,0
Thapelo Maseko,South Africa,South Africa,"MF,FW",22,2003,Unknown Club,3,3,242.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,8.0,1.0,12.5,2.98,0.37,0.13,1.0,81.0,67.2,81.0,0,0,0.0,1,1.33,2.0,1.0,1.0,0.37,2.66,0.0,4.0,10.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371900826446281,0.0,2.975206611570248,0.371900826446281,0.743801652892562,0.371900826446281,1.487603305785124,0.743801652892562,0.371900826446281,MF,2
Aymeric Laporte,Spain,Spain,DF,32,1994,Athletic Club,8,8,727.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,5.0,2.0,40.0,0.62,0.25,0.0,0.0,91.0,96.9,91.0,6,0,0.0,0,2.75,13.0,1.0,12.0,1.49,-2.43,0.0,5.0,4.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12379642365887208,0.6189821182943603,0.24759284731774417,1.7331499312242091,0.37138927097661617,0.6189821182943603,0.12379642365887208,0.12379642365887208,DF,0
Dani Olmo,Spain,Spain,MF,28,1998,Barcelona,8,6,491.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,13.0,2.0,15.4,2.38,0.37,0.0,0.0,61.0,65.5,75.0,0,2,21.0,0,2.75,9.0,1.0,8.0,1.47,-0.27,0.0,6.0,10.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665987780040733,2.3828920570264764,0.3665987780040733,0.18329938900203666,0.9164969450101833,1.0997963340122199,0.18329938900203666,0.3665987780040733,MF,2
Fabián Ruiz Peña,Spain,Spain,MF,30,1996,PSG,8,4,321.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,8.0,2.0,25.0,2.24,0.56,0.13,0.5,40.0,42.8,66.0,0,4,15.0,0,2.75,4.0,1.0,3.0,0.84,-1.26,0.0,1.0,3.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803738317757009,0.0,2.2429906542056073,0.5607476635514018,1.1214953271028036,0.8411214953271028,0.2803738317757009,2.5233644859813085,0.2803738317757009,MF,2
Ferran Torres,Spain,Spain,FW,26,2000,Barcelona,8,1,288.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.31,0.31,0.62,0.31,0.62,14.0,4.0,28.6,4.37,1.25,0.07,0.25,36.0,38.4,80.0,0,7,30.0,0,2.75,5.0,0.0,5.0,1.56,0.0,0.0,6.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,4.375,1.25,0.0,0.0,1.875,1.25,0.625,FW,1
Lamine Yamal,Spain,Spain,"MF,FW",18,2007,Barcelona,8,7,614.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,27.0,12.0,44.4,3.96,1.76,0.04,0.08,77.0,81.9,85.0,4,1,20.0,0,2.75,12.0,1.0,11.0,1.61,0.29,0.0,14.0,9.0,7.0,34.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465798045602606,0.0,3.957654723127036,1.758957654723127,0.2931596091205212,1.3192182410423452,2.0521172638436482,4.9837133550488595,0.1465798045602606,MF,1
Marc Cucurella,Spain,Spain,DF,27,1998,Chelsea,8,8,750.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,5.0,3.0,60.0,0.6,0.36,0.0,0.0,94.0,100.0,94.0,8,0,0.0,0,2.75,14.0,1.0,13.0,1.56,0.0,0.0,8.0,5.0,4.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.6000000000000001,0.36,0.8400000000000001,0.48,0.96,1.5599999999999998,0.24,DF,2
Marcos Llorente,Spain,Spain,DF,31,1995,Atlético Madrid,3,2,187.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,24.9,90.0,2,1,7.0,5,2.33,1.0,0.0,1.0,0.48,-1.44,0.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48128342245989303,0.0,0.0,0.48128342245989303,2.8877005347593587,0.9625668449197861,1.9251336898395721,0.48128342245989303,DF,3
Mikel Merino,Spain,Spain,MF,29,1996,Arsenal,8,1,199.0,2.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,5.0,3.0,60.0,2.26,1.36,0.4,0.67,25.0,26.5,59.0,0,7,20.0,0,2.75,5.0,0.0,5.0,2.26,0.95,0.0,6.0,8.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045226130653267,0.0,2.261306532663317,1.3567839195979898,1.3567839195979898,0.9045226130653267,2.7135678391959797,0.45226130653266333,0.9045226130653267,MF,1
Mikel Oyarzabal,Spain,Spain,FW,29,1997,Real Sociedad,8,8,601.0,6.7,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.75,0.15,0.9,0.6,0.75,23.0,12.0,52.2,3.44,1.8,0.17,0.33,75.0,80.1,75.0,2,0,0.0,0,2.75,10.0,1.0,9.0,1.35,-1.07,0.0,4.0,5.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487520798668885,0.1497504159733777,3.4442595673876872,1.7970049916805324,0.1497504159733777,0.7487520798668885,0.5990016638935108,0.4492512479201331,0.8985024958402662,FW,1
Pau Cubarsí,Spain,Spain,DF,19,2007,Barcelona,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.48,0.24,0.0,0.0,94.0,100.0,94.0,8,0,0.0,0,2.75,14.0,1.0,13.0,1.56,0.0,0.0,4.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.48,0.48,0.48,0.12,0.0,DF,2
Pedri,Spain,Spain,MF,23,2002,Barcelona,8,5,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,0.9,0.36,0.0,0.0,62.0,66.5,78.0,1,3,36.0,0,2.75,10.0,0.0,10.0,1.8,0.73,0.0,4.0,5.0,1.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018036072144289,0.3607214428857715,1.8036072144288577,1.442885771543086,0.721442885771543,2.344689378757515,0.0,MF,0
Pedro Porro,Spain,Spain,DF,26,1999,Tottenham,6,6,563.0,6.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,7.0,3.0,42.9,1.12,0.48,0.29,0.67,94.0,75.1,94.0,5,0,0.0,2,3.0,13.0,1.0,12.0,1.92,1.44,0.0,10.0,9.0,0.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197158081705151,0.0,1.119005328596803,0.47957371225577267,1.2788632326820604,1.7584369449378332,1.5985790408525753,3.8365896980461813,0.3197158081705151,DF,0
Rodri,Spain,Spain,MF,29,1996,Manchester City,8,8,724.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.87,0.0,0.0,0.0,91.0,96.5,91.0,6,0,0.0,0,2.75,13.0,1.0,12.0,1.49,-1.97,0.0,11.0,9.0,1.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701657458563535,0.0,0.3729281767955801,2.4861878453038675,1.367403314917127,0.49723756906077343,0.0,MF,0
Álex Baena,Spain,Spain,"MF,FW",24,2001,Atlético Madrid,7,7,481.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.19,0.19,0.37,0.19,0.37,12.0,5.0,41.7,2.25,0.94,0.08,0.2,69.0,64.1,69.0,0,0,0.0,1,3.0,10.0,1.0,9.0,1.68,0.35,0.0,13.0,7.0,2.0,41.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18711018711018712,0.18711018711018712,2.2453222453222454,0.9355509355509356,0.37422037422037424,0.9355509355509356,2.4324324324324325,7.671517671517672,0.37422037422037424,MF,3
Alexander Bernhardsson,Sweden,Sweden,MF,27,1998,Holstein Kiel,3,3,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.41,0.41,0.0,0.0,72.0,60.3,72.0,0,0,0.0,1,1.33,5.0,6.0,-1.0,-0.41,0.84,0.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147465437788018,0.4147465437788018,0.8294930875576036,0.8294930875576036,0.8294930875576036,1.2442396313364057,0.0,MF,2
Alexander Isak,Sweden,Sweden,FW,26,1999,Liverpool,4,4,357.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.25,0.76,1.01,0.25,1.01,8.0,6.0,75.0,2.02,1.51,0.13,0.17,89.0,99.2,89.0,2,0,0.0,0,1.0,6.0,10.0,-4.0,-1.01,-31.01,0.0,4.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.7563025210084033,2.0168067226890756,1.5126050420168067,0.0,0.5042016806722689,1.0084033613445378,0.7563025210084033,1.0084033613445378,FW,1
Anthony Elanga,Sweden,Sweden,"MF,FW",24,2002,Newcastle,4,2,217.0,2.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.83,0.83,3.0,3.0,100.0,1.24,1.24,0.67,0.67,54.0,60.3,90.0,2,2,19.0,0,1.0,3.0,5.0,-2.0,-0.83,-0.2,0.0,0.0,7.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294930875576036,0.0,1.2442396313364057,1.2442396313364057,0.8294930875576036,0.0,0.0,4.976958525345623,0.8294930875576036,MF,1
Gabriel Gudmundsson,Sweden,Sweden,"MF,DF",27,1999,Leeds United,4,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,91.7,83.0,1,0,0.0,0,1.0,5.0,10.0,-5.0,-1.36,-7.36,0.0,5.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.8181818181818181,1.3636363636363638,1.0909090909090908,0.0,DF,0
Gustaf Lagerbielke,Sweden,Sweden,DF,26,2000,Braga,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,90.0,100.0,90.0,4,0,0.0,0,1.0,7.0,10.0,-3.0,-0.75,0.0,0.0,1.0,3.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.25,1.25,0.25,0.25,0.0,DF,0
Isak Hien,Sweden,Sweden,DF,27,1999,Atalanta,3,3,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,60.0,72.0,2,0,0.0,0,1.33,6.0,6.0,0.0,0.0,1.87,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.25,1.25,0.0,0.0,DF,2
Lucas Bergvall,Sweden,Sweden,MF,20,2006,Tottenham,4,1,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,0.0,0.0,0.99,0.0,0.0,0.0,45.0,50.3,65.0,0,3,39.0,0,1.0,4.0,4.0,0.0,0.0,1.51,0.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49723756906077343,0.9944751381215469,0.0,0.9944751381215469,0.9944751381215469,3.480662983425414,1.4917127071823204,0.49723756906077343,MF,3
Victor Lindelöf,Sweden,Sweden,"DF,MF",31,1994,Aston Villa,4,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.51,0.0,0.0,0.0,89.0,98.9,89.0,3,0,0.0,0,1.0,7.0,10.0,-3.0,-0.76,-0.76,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056179775280899,0.0,1.0112359550561798,0.25280898876404495,0.7584269662921348,0.0,0.0,DF,2
Viktor Gyökeres,Sweden,Sweden,FW,28,1998,Arsenal,4,4,360.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.75,0.25,0.75,12.0,6.0,50.0,3.0,1.5,0.08,0.17,90.0,100.0,90.0,4,0,0.0,0,1.0,7.0,10.0,-3.0,-0.75,0.0,0.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,3.0,1.5,0.0,0.25,1.0,0.25,0.75,FW,1
Yasin Ayari,Sweden,Sweden,MF,22,2003,Brighton,4,4,339.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.53,0.0,0.53,0.53,0.53,7.0,3.0,42.9,1.86,0.8,0.29,0.67,85.0,94.2,85.0,2,0,0.0,0,1.0,7.0,9.0,-2.0,-0.53,3.75,0.0,4.0,8.0,0.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309734513274336,0.0,1.8584070796460177,0.7964601769911505,0.7964601769911505,1.0619469026548671,1.0619469026548671,5.04424778761062,0.5309734513274336,MF,3
Breel Embolo,Switzerland,Switzerland,FW,29,1997,Rennes,6,6,501.0,5.6,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.36,0.36,0.72,0.18,0.54,10.0,5.0,50.0,1.8,0.9,0.1,0.2,84.0,83.5,84.0,1,0,0.0,0,1.83,8.0,3.0,5.0,0.9,1.81,1.0,9.0,11.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35928143712574845,0.35928143712574845,1.7964071856287425,0.8982035928143712,0.35928143712574845,0.0,1.6167664670658681,0.17964071856287422,0.7185628742514969,FW,1
Dan Ndoye,Switzerland,Switzerland,"MF,FW",25,2000,Nottingham,6,5,406.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,16.0,8.0,50.0,3.55,1.77,0.13,0.25,68.0,67.7,79.0,0,1,11.0,0,1.83,4.0,1.0,3.0,0.67,0.2,0.0,5.0,16.0,4.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433497536945813,0.0,3.5467980295566504,1.7733990147783252,0.8866995073891626,1.1083743842364533,1.1083743842364533,2.438423645320197,0.4433497536945813,MF,1
Denis Zakaria,Switzerland,Switzerland,DF,29,1996,Monaco,4,4,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.26,0.5,0.0,0.0,89.0,59.5,89.0,1,0,0.0,2,1.25,4.0,2.0,2.0,0.5,-0.24,0.0,4.0,0.0,1.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605042016806722,0.5042016806722689,2.26890756302521,1.2605042016806722,1.0084033613445378,3.2773109243697482,0.0,DF,0
Djibril Sow,Switzerland,Switzerland,MF,29,1997,Sevilla,4,2,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.71,0.36,0.0,0.0,63.0,42.2,79.0,0,2,48.0,2,1.75,7.0,2.0,5.0,1.78,2.04,0.0,5.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114624505928854,0.3557312252964427,0.7114624505928854,0.3557312252964427,1.7786561264822134,1.067193675889328,0.0,MF,2
Fabian Rieder,Switzerland,Switzerland,"MF,FW",24,2002,Augsburg,5,3,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,2.09,0.6,0.0,0.0,60.0,50.3,86.0,0,2,23.0,1,1.6,1.0,2.0,-1.0,-0.3,-1.81,0.0,3.0,6.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0860927152317883,0.5960264900662252,0.2980132450331126,0.8940397350993378,0.8940397350993378,3.8741721854304636,0.0,MF,3
Granit Xhaka,Switzerland,Switzerland,MF,33,1992,Sunderland,6,6,600.0,6.7,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.15,0.0,0.15,0.0,0.0,9.0,2.0,22.2,1.35,0.3,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,4.0,12.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,1.3499999999999999,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.15000000000000002,MF,2
Johan Manzambi,Switzerland,Switzerland,"MF,FW",20,2005,Freiburg,4,2,199.0,2.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.36,0.9,2.26,1.36,2.26,6.0,3.0,50.0,2.71,1.36,0.5,1.0,50.0,33.2,77.0,0,2,23.0,0,2.5,8.0,3.0,5.0,2.26,2.49,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567839195979898,0.9045226130653267,2.7135678391959797,1.3567839195979898,0.0,0.0,1.3567839195979898,1.3567839195979898,2.2613065326633164,MF,1
Manuel Akanji,Switzerland,Switzerland,DF,30,1995,Inter,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.15,0.15,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,4.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.9,1.3499999999999999,0.6000000000000001,0.0,0.0,DF,0
Nico Elvedi,Switzerland,Switzerland,DF,29,1996,Gladbach,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.9,0.30000000000000004,0.75,0.0,0.0,DF,2
Remo Freuler,Switzerland,Switzerland,MF,34,1992,Bologna,6,6,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.3,0.15,0.0,0.0,99.0,98.7,99.0,4,0,0.0,0,1.83,10.0,4.0,6.0,0.91,23.41,0.0,8.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30405405405405406,0.15202702702702703,1.2162162162162162,0.7601351351351352,1.2162162162162162,0.7601351351351352,0.0,MF,2
Ricardo Rodríguez,Switzerland,Switzerland,DF,33,1992,Real Betis,6,6,517.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.0,0.0,0.0,86.0,86.2,86.0,3,0,0.0,0,1.83,10.0,3.0,7.0,1.22,4.47,0.0,11.0,2.0,0.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17408123791102514,0.17408123791102514,0.0,0.6963249516441006,1.2185686653771761,1.9148936170212765,3.307543520309478,0.17408123791102514,DF,3
Ruben Vargas,Switzerland,Switzerland,MF,27,1998,Sevilla,6,3,284.0,3.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.63,0.32,0.95,0.63,0.95,6.0,4.0,66.7,1.9,1.27,0.33,0.5,47.0,47.3,76.0,0,3,19.0,0,1.83,9.0,3.0,6.0,1.9,2.47,0.0,6.0,6.0,2.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338028169014085,0.31690140845070425,1.9014084507042253,1.267605633802817,0.6338028169014085,0.6338028169014085,1.9014084507042253,7.288732394366198,0.9507042253521127,MF,3
