player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position
Cristian Romero,Argentina,Argentina,DF,28,1998,Tottenham,7,7,608.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,3.0,1.0,33.3,0.44,0.15,0.33,1.0,87.0,75.1,87.0,2,0,0.0,1,2.57,12.0,6.0,6.0,0.89,-1.34,0.0,9.0,3.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14802631578947367,0.0,0.444078947368421,0.14802631578947367,1.6282894736842106,1.4802631578947367,1.332236842105263,0.0,0.14802631578947367,DF
Emiliano Martínez,Argentina,Argentina,GK,33,1992,Aston Villa,8,8,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,100.0,101.0,8,0,0.0,0,2.63,19.0,8.0,11.0,1.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,810.0,8.0,0.89,28.0,20.0,71.4,7.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Enzo Fernández,Argentina,Argentina,MF,25,2001,Chelsea,7,7,659.0,7.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.27,0.0,0.27,0.27,0.27,12.0,4.0,33.3,1.64,0.55,0.17,0.5,94.0,81.4,94.0,5,0,0.0,1,2.57,14.0,6.0,8.0,1.09,-0.7,1.0,12.0,6.0,1.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27314112291350534,0.0,1.6388467374810318,0.5462822458270107,0.8194233687405159,0.9559939301972686,1.6388467374810318,0.6828528072837633,0.27314112291350534,MF
Exequiel Palacios,Argentina,Argentina,DF,27,1998,Leverkusen,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.1,90.0,1,0,0.0,7,3.0,3.0,1.0,2.0,2.0,0.87,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,DF
Facundo Medina,Argentina,Argentina,DF,27,1999,Marseille,5,3,308.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,38.0,85.0,1,2,26.0,3,2.4,5.0,2.0,3.0,0.88,-0.56,0.0,3.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29220779220779225,0.0,0.0,0.5844155844155845,2.0454545454545454,0.8766233766233766,0.29220779220779225,0.29220779220779225,DF
Flaco López,Argentina,Argentina,FW,25,2000,Palmeiras,2,0,20.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,4.5,0.0,4.5,1.0,0.0,0.0,4.5,0.0,0.0,0.0,10.0,2.5,0.0,0,2,10.0,6,3.0,2.0,0.0,2.0,9.0,7.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,4.5,0.0,4.5,FW
Gerónimo Rulli,Argentina,Argentina,GK,34,1992,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Giovani Lo Celso,Argentina,Argentina,MF,30,1996,Real Betis,1,1,59.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.53,0.0,1.53,1.53,1.53,1.0,1.0,100.0,1.53,1.53,1.0,1.0,59.0,7.3,59.0,0,0,0.0,7,3.0,2.0,1.0,1.0,1.53,0.33,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5254237288135593,0.0,1.5254237288135593,1.5254237288135593,1.5254237288135593,0.0,1.5254237288135593,1.5254237288135593,1.5254237288135593,MF
Giuliano Simeone,Argentina,Argentina,FW,23,2002,Atlético Madrid,3,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.0,0.0,0.0,64.0,23.7,71.0,0,1,51.0,5,2.0,2.0,3.0,-1.0,-0.47,-2.22,0.0,9.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.46875,1.40625,4.21875,0.9375,0.0,FW
Gonzalo Montiel,Argentina,Argentina,DF,29,1997,River Plate,6,2,192.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.47,0.0,0.47,1.0,0.0,0.0,0.47,0.0,0.0,0.0,32.0,23.7,51.0,0,4,23.0,2,2.5,9.0,0.0,9.0,4.22,3.93,0.0,4.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.46875,0.0,1.40625,1.40625,1.875,1.875,0.46875,DF
Juan Musso,Argentina,Argentina,GK,32,1994,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Julián Álvarez,Argentina,Argentina,FW,26,2000,Atlético Madrid,8,5,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,11.0,5.0,45.5,1.64,0.75,0.09,0.2,75.0,74.3,96.0,2,3,40.0,0,2.63,15.0,6.0,9.0,1.35,0.48,0.0,11.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14950166112956811,0.0,1.6445182724252494,0.7475083056478405,0.4485049833887043,0.5980066445182725,1.6445182724252494,0.29900332225913623,0.14950166112956811,FW
Lautaro Martínez,Argentina,Argentina,FW,28,1997,Inter,7,4,310.0,3.4,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.87,0.29,1.16,0.58,0.87,10.0,4.0,40.0,2.9,1.16,0.2,0.5,44.0,38.3,60.0,0,3,24.0,1,3.0,12.0,3.0,9.0,2.61,2.25,0.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.2903225806451613,2.903225806451613,1.1612903225806452,0.2903225806451613,0.2903225806451613,2.3225806451612905,0.2903225806451613,1.1612903225806452,FW
Leandro Paredes,Argentina,Argentina,MF,31,1994,Boca Juniors,7,4,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,0.76,0.19,0.0,0.0,68.0,58.4,88.0,2,3,40.0,1,2.57,10.0,7.0,3.0,0.57,-1.57,0.0,9.0,3.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7610993657505286,0.19027484143763215,0.9513742071881607,1.1416490486257929,1.7124735729386893,0.3805496828752643,0.0,MF
Lionel Messi,Argentina,Argentina,FW,38,1987,Inter Miami,8,7,740.0,8.2,8.0,4.0,12.0,8.0,0.0,2.0,0.0,0.0,0.97,0.49,1.46,0.97,1.46,35.0,18.0,51.4,4.26,2.19,0.23,0.44,93.0,91.4,101.0,6,1,31.0,0,2.63,17.0,7.0,10.0,1.22,-0.07,0.0,3.0,20.0,5.0,54.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,0.4864864864864865,4.256756756756757,2.1891891891891895,0.0,1.2162162162162162,0.3648648648648649,6.5675675675675675,1.4594594594594597,FW
Lisandro Martínez,Argentina,Argentina,DF,28,1998,Manchester Utd,7,7,624.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.14,0.14,0.29,0.14,0.29,4.0,2.0,50.0,0.58,0.29,0.25,0.5,89.0,77.0,89.0,5,0,0.0,1,2.57,14.0,6.0,8.0,1.15,-0.3,0.0,7.0,4.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.14423076923076922,0.5769230769230769,0.28846153846153844,0.8653846153846154,1.0096153846153846,1.0096153846153846,0.28846153846153844,0.28846153846153844,DF
Marcos Senesi,Argentina,Argentina,DF,29,1997,Bournemouth,2,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.83,0.0,0.0,0.0,55.0,13.5,90.0,1,1,19.0,6,1.5,3.0,2.0,1.0,0.83,-0.46,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256880733944955,0.0,1.651376146788991,0.0,0.0,0.0,0.0,DF
Nahuel Molina,Argentina,Argentina,DF,28,1998,Atlético Madrid,7,5,528.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,75.0,65.2,84.0,1,2,54.0,1,2.57,7.0,7.0,0.0,0.0,-3.51,0.0,3.0,0.0,1.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045454545454547,0.0,1.3636363636363638,0.5113636363636364,0.5113636363636364,0.8522727272727273,0.0,DF
Nicolás González,Argentina,Argentina,MF,28,1998,Atlético Madrid,7,1,259.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,7.0,1.0,14.3,2.43,0.35,0.0,0.0,37.0,32.0,45.0,0,6,36.0,1,2.57,12.0,2.0,10.0,3.47,3.31,0.0,4.0,3.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474903474903475,2.4324324324324325,0.3474903474903475,0.3474903474903475,1.0424710424710424,1.38996138996139,2.0849420849420848,0.3474903474903475,MF
Nicolás Otamendi,Argentina,Argentina,DF,38,1988,Benfica,7,1,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.0,0.0,0.0,35.0,30.5,90.0,1,6,26.0,1,2.57,8.0,2.0,6.0,2.19,1.39,0.0,4.0,4.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643724696356275,0.0,2.1862348178137654,0.728744939271255,1.45748987854251,0.0,0.0,DF
Nicolás Paz,Argentina,Argentina,MF,21,2004,Como,2,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.27,0.0,0.0,0.0,36.0,8.8,60.0,0,1,11.0,6,3.0,2.0,1.0,1.0,1.27,0.05,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267605633802817,0.0,0.0,2.535211267605634,2.535211267605634,0.0,0.0,MF
Nicolás Tagliafico,Argentina,Argentina,DF,33,1992,Lyon,7,5,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,58.8,86.0,2,2,22.0,1,2.57,7.0,6.0,1.0,0.19,-2.51,0.0,9.0,16.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134453781512605,0.7563025210084033,1.7016806722689075,0.37815126050420167,0.0,DF
Rodrigo De Paul,Argentina,Argentina,MF,32,1994,Inter Miami,7,6,491.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,2.0,1.0,50.0,0.37,0.18,0.0,0.0,70.0,60.6,79.0,1,1,19.0,1,2.57,8.0,3.0,5.0,0.92,-0.78,0.0,2.0,5.0,1.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18329938900203666,0.3665987780040733,0.18329938900203666,1.0997963340122199,0.7331975560081466,0.3665987780040733,2.5661914460285136,0.18329938900203666,MF
Thiago Almada,Argentina,Argentina,MF,25,2001,Atlético Madrid,5,3,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.87,0.75,0.0,0.0,48.0,29.8,60.0,0,2,31.0,3,3.0,6.0,1.0,5.0,1.87,0.92,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8672199170124482,0.7468879668049793,0.0,1.4937759336099585,0.7468879668049793,0.37344398340248963,0.0,MF
Valentín Barco,Argentina,Argentina,"DF,MF",21,2004,Strasbourg,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,0.0,0,1,20.0,7,3.0,1.0,0.0,1.0,4.5,3.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Aiden O'Neill,Australia,Australia,MF,27,1998,NYCFC,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,90.0,92.3,90.0,3,0,0.0,0,1.25,3.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2.5,0.0,MF
Ajdin Hrustic,Australia,Australia,MF,29,1996,Heracles Almelo,2,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.38,0.0,0.0,0.0,40.0,20.5,0.0,0,2,40.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,1.125,5.625,0.0,MF
Alessandro Circati,Australia,Australia,DF,22,2003,Parma,4,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.69,0.0,0.0,0.0,98.0,100.0,98.0,4,0,0.0,0,1.25,3.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.46153846153846156,1.6153846153846152,1.1538461538461537,0.46153846153846156,0.0,DF
Awer Mabil,Australia,Australia,"FW,MF",30,1995,Castellón,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,7.7,0.0,0,1,30.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,MF
Aziz Behich,Australia,Australia,MF,35,1990,Melb City,3,2,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.41,0.41,0.0,0.0,72.0,55.6,105.0,2,1,7.0,1,1.67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147465437788018,0.4147465437788018,0.4147465437788018,1.6589861751152073,0.4147465437788018,2.4884792626728114,0.0,MF
Cameron Burgess,Australia,Australia,DF,30,1995,Swansea City,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,34.6,68.0,1,0,0.0,2,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,DF
Cammy Devlin,Australia,Australia,MF,28,1998,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Connor Metcalfe,Australia,Australia,MF,26,1999,St Pauli,4,3,315.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,5.0,2.0,40.0,1.43,0.57,0.2,0.5,79.0,80.8,90.0,2,1,45.0,0,1.25,3.0,1.0,2.0,0.57,2.97,0.0,1.0,0.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714284,0.5714285714285714,0.5714285714285714,1.4285714285714284,0.2857142857142857,2.2857142857142856,0.2857142857142857,MF
Cristian Volpato,Australia,Australia,MF,22,2003,Sassuolo,3,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.25,0.56,0.0,0.0,53.0,41.0,65.0,0,1,30.0,1,0.67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.5625,0.0,0.5625,0.5625,6.187500000000001,0.0,MF
Harry Souttar,Australia,Australia,DF,27,1998,Leicester City,4,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.23,0.23,0.0,0.0,98.0,100.0,98.0,4,0,0.0,0,1.25,3.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.9230769230769231,0.0,1.8461538461538463,0.0,0.0,DF
Jackson Irvine,Australia,Australia,MF,33,1993,St Pauli,4,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.21,0.4,0.0,0.0,56.0,57.2,102.0,1,2,10.0,0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2107623318385652,0.40358744394618834,0.40358744394618834,0.40358744394618834,1.2107623318385652,0.8071748878923767,0.0,MF
Jacob Italiano,Australia,Australia,DF,24,2001,Grazer AK,2,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,0.0,82.0,41.8,82.0,1,0,0.0,0,1.5,1.0,2.0,-1.0,-0.55,-0.95,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521472392638037,0.0,0.5521472392638037,1.1042944785276074,0.0,4.41717791411043,0.0,DF
Jason Geria,Australia,Australia,DF,33,1993,Albirex Niigata,2,0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.9,0.0,0,2,31.0,2,1.5,1.0,0.0,1.0,1.45,1.73,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806451613,1.4516129032258065,2.903225806451613,1.4516129032258065,0.0,DF
Jordy Bos,Australia,Australia,"MF,DF",23,2002,Feyenoord,4,4,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.46,0.58,0.0,0.0,77.0,79.0,77.0,2,0,0.0,0,1.25,2.0,3.0,-1.0,-0.29,-1.39,0.0,4.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461038961038961,0.5844155844155845,0.8766233766233766,0.8766233766233766,1.168831168831169,2.337662337662338,0.0,DF
Kai Trewin,Australia,Australia,"DF,MF",25,2001,NYCFC,1,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,0.0,75.0,19.2,0.0,0,1,75.0,3,1.0,1.0,0.0,1.0,1.2,1.49,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,2.4000000000000004,0.0,0.0,2.4000000000000004,0.0,DF
